  1.6762598520996585e+002	  4.0116306867217855e+002	
  3.5160115803685187e+002	  3.0643748898665336e+002	
  2.1746095595622572e+002	  6.2755614161769330e+001	
  3.3689328756964386e+002	  3.3525891126474102e+002	
  3.4991336962258214e+002	  2.8505766344430145e+002	
  2.0117975553131572e+002	  6.8005722867928128e+001	
  3.2025651605755615e+002	  3.4317299033290442e+002	
  3.4819768387915087e+002	  2.6332445235579490e+002	
  1.8464998716098725e+002	  7.3335985905478708e+001	
  3.0334475658659096e+002	  3.5121788062533494e+002	
  3.4645340337332908e+002	  2.4122902108247996e+002	
  1.6786591466188449e+002	  7.8748252989760829e+001	
  2.8615113445777638e+002	  3.5939685242263937e+002	
  3.4467980722875404e+002	  2.1876223802305896e+002	
  1.5082162398450106e+002	  8.4244431191628678e+001	
  2.6866854388982205e+002	  3.6771328593082296e+002	
  3.4287615013257590e+002	  1.9591466203042731e+002	
  1.3351101626528353e+002	  8.9826487177900745e+001	
  2.5088963822749551e+002	  3.7617067593914504e+002	
  3.4104166129116413e+002	  1.7267652918322085e+002	
  1.1592780055048775e+002	  9.5496449557657428e+001	
  2.3280681964786433e+002	  3.8477263671684034e+002	
  3.3917554333179686e+002	  1.4903773887313150e+002	
  9.8065486173552401e+001	  1.0125641134026738e+002	
  2.1441222833410157e+002	  3.9352290716311649e+002	
  3.3727697114704932e+002	  1.2498783916634490e+002	
  7.9917374766586008e+001	  1.0710853251139905e+002	
  1.9569773108444730e+002	  4.0242535622584961e+002	
  3.3534509067835882e+002	  1.0051601139452701e+002	
  6.1476551885313782e+001	  1.1305504273367808e+002	
  1.7665490932164113e+002	  4.1148398860547280e+002	
